bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1731926,1312478,2023-04-27,House,"Amended RV#643",121,24,1,4,150
1731926,1314355,2023-04-28,House,"Read 3rd time RV#683",124,21,1,4,150
1731926,1326268,2023-05-16,Senate,"Three day rule suspended",0,1,0,0,1
1731926,1326269,2023-05-16,Senate,"Read 3rd time",0,1,0,0,1
1731926,1326739,2023-05-16,Senate,"Three day rule suspended",0,1,0,0,1
1731926,1326740,2023-05-16,Senate,"Read 3rd time",0,1,0,0,1
1731926,1329254,2023-05-19,House,"House concurs in Senate amendment(s) RV#1895",125,10,2,12,149
1731932,1316927,2023-05-02,House,"Read 3rd time RV#791",144,0,3,3,150
1731940,1293009,2023-04-04,Senate,"Three day rule suspended",0,1,0,0,1
1731940,1293010,2023-04-04,Senate,"Read 3rd time",20,11,0,0,31
1731943,1316626,2023-05-02,House,"Read 3rd time RV#791",144,0,3,3,150
1731943,1327852,2023-05-17,Senate,"Three day rule suspended",31,0,0,0,31
1731943,1327853,2023-05-17,Senate,"Read 3rd time",31,0,0,0,31
1731943,1329243,2023-05-19,House,"House concurs in Senate amendment(s) RV#1887",137,3,2,7,149
1731949,1324173,2023-05-12,House,"Read 3rd time RV#1611",128,9,2,10,149
1731961,1308899,2023-04-24,Senate,"Three day rule suspended",31,0,0,0,31
1731961,1308900,2023-04-24,Senate,"Read 3rd time",31,0,0,0,31
1731961,1329950,2023-05-22,House,"Adopted RV#1944",146,0,1,2,149
1731962,1314504,2023-04-28,House,"Read 3rd time RV#681",144,0,2,4,150
1731962,1330420,2023-05-21,Senate,"Three day rule suspended",31,0,0,0,31
1731962,1330421,2023-05-21,Senate,"Read 3rd time",31,0,0,0,31
1731991,1317825,2023-05-03,House,"Read 2nd time RV#969",122,20,3,5,150
1731991,1318771,2023-05-04,House,"Read 3rd time RV#1008",117,27,1,5,150
1731991,1328974,2023-05-17,Senate,"Rules suspended-Regular order of business",24,7,0,0,31
1731991,1328975,2023-05-17,Senate,"Read 2nd time & passed to 3rd reading",24,7,0,0,31
1731991,1328976,2023-05-17,Senate,"Three day rule suspended",25,6,0,0,31
1731991,1328977,2023-05-17,Senate,"Read 3rd time",24,7,0,0,31
1731994,1315196,2023-05-01,House,"Read 3rd time RV#759",137,3,1,9,150
1731994,1332925,2023-05-22,Senate,"Rules suspended-Regular order of business",26,5,0,0,31
1731994,1332926,2023-05-22,Senate,"Read 2nd time & passed to 3rd reading",26,5,0,0,31
1731994,1332927,2023-05-22,Senate,"Three day rule suspended",26,5,0,0,31
1731994,1332928,2023-05-22,Senate,"Read 3rd time",26,5,0,0,31
1732020,1319139,2023-05-04,House,"Read 2nd time RV#1057",132,6,1,11,150
1732020,1319209,2023-05-05,House,"Read 3rd time RV#1091",124,22,1,3,150
1732020,1330208,2023-05-19,Senate,"Three day rule suspended",27,4,0,0,31
1732020,1330209,2023-05-19,Senate,"Read 3rd time",31,0,0,0,31
1732025,1315274,2023-04-27,Senate,"Three day rule suspended",31,0,0,0,31
1732025,1315275,2023-04-27,Senate,"Read 3rd time",31,0,0,0,31
1732025,1324245,2023-05-12,House,"Read 3rd time RV#1580",140,0,2,7,149
1732038,1310569,2023-04-25,Senate,"Three day rule suspended",26,4,0,1,31
1732038,1310570,2023-04-25,Senate,"Read 3rd time",26,4,0,1,31
1732049,1293391,2023-04-04,Senate,"Three day rule suspended",31,0,0,0,31
1732049,1293392,2023-04-04,Senate,"Read 3rd time",31,0,0,0,31
1732049,1330723,2023-05-23,House,"Read 3rd time RV#2006",142,1,1,5,149
1732049,1336945,2023-05-25,Senate,"Senate concurs in House amendment(s)",31,0,0,0,31
1732064,1317208,2023-05-02,Senate,"Three day rule suspended",29,2,0,0,31
1732064,1317209,2023-05-02,Senate,"Read 3rd time",20,11,0,0,31
1732064,1317449,2023-05-02,Senate,"Three day rule suspended",29,2,0,0,31
1732064,1317450,2023-05-02,Senate,"Read 3rd time",20,11,0,0,31
1732067,1293388,2023-04-04,Senate,"Three day rule suspended",31,0,0,0,31
1732067,1293389,2023-04-04,Senate,"Read 3rd time",31,0,0,0,31
1732067,1327633,2023-05-18,House,"Read 3rd time RV#1826",144,2,1,2,149
1732109,1324307,2023-05-12,House,"Read 3rd time RV#1580",140,0,2,7,149
1732116,1321666,2023-05-09,House,"Point of order withdrawn RV#1395",89,56,1,3,149
1732116,1322007,2023-05-10,House,"Read 3rd time RV#1414",94,52,2,1,149
1732116,1334740,2023-05-24,Senate,"Rules suspended-Regular order of business",23,7,0,1,31
1732116,1334741,2023-05-24,Senate,"Vote recorded in Journal",23,7,0,1,31
1732116,1334742,2023-05-24,Senate,"Three day rule suspended",25,5,0,1,31
1732116,1334743,2023-05-24,Senate,"Read 3rd time",19,11,0,1,31
1732128,1316115,2023-05-02,House,"Read 3rd time RV#791",144,0,3,3,150
1732128,1324531,2023-05-12,Senate,"Three day rule suspended",0,1,0,1,2
1732128,1324532,2023-05-12,Senate,"Read 3rd time",0,1,0,1,2
1732146,1317844,2023-05-03,Senate,"Three day rule suspended",31,0,0,0,31
1732146,1317845,2023-05-03,Senate,"Read 3rd time",31,0,0,0,31
1732146,1332187,2023-05-24,House,"Read 3rd time RV#2039",138,0,1,10,149
1732154,1293016,2023-04-04,Senate,"Three day rule suspended",31,0,0,0,31
1732154,1293017,2023-04-04,Senate,"Read 3rd time",31,0,0,0,31
1732154,1330240,2023-05-22,House,"Amended RV#1967",76,61,2,10,149
1732154,1331327,2023-05-23,House,"Amendment withdrawn RV#2005",73,67,2,7,149
1732154,1336748,2023-05-25,Senate,"Senate concurs in House amendment(s)",31,0,0,0,31
1732156,1307052,2023-04-20,Senate,"Three day rule suspended",31,0,0,0,31
1732156,1307053,2023-04-20,Senate,"Read 3rd time",31,0,0,0,31
1732156,1324391,2023-05-12,House,"Read 3rd time RV#1580",140,0,2,7,149
1732160,1312368,2023-04-27,House,"Amendment fails of adoption RV#644",59,88,1,2,150
1732160,1312369,2023-04-27,House,"Amendment fails of adoption RV#645",62,84,1,3,150
1732160,1312370,2023-04-27,House,"Record vote RV#646",92,55,1,2,150
1732160,1314113,2023-04-28,House,"Read 3rd time RV#684",97,51,1,1,150
1732160,1329733,2023-05-19,Senate,"Rules suspended-Regular order of business",20,11,0,0,31
1732160,1329734,2023-05-19,Senate,"Read 2nd time & passed to 3rd reading",20,11,0,0,31
1732160,1329735,2023-05-19,Senate,"Three day rule suspended",26,5,0,0,31
1732160,1329736,2023-05-19,Senate,"Read 3rd time",20,11,0,0,31
1732160,1334634,2023-05-28,House,"House adopts conference committee report RV#2221",83,58,2,6,149
1732160,1343420,2023-05-28,Senate,"Senate adopts conference committee report",20,11,0,0,31
1732175,1312912,2023-04-27,House,"Read 3rd time RV#591",145,0,1,4,150
1732175,1327131,2023-05-17,Senate,"Three day rule suspended",31,0,0,0,31
1732175,1327132,2023-05-17,Senate,"Read 3rd time",31,0,0,0,31
1732177,1319734,2023-05-06,House,"Read 3rd time RV#1176",134,0,2,14,150
1732183,1293318,2023-04-04,Senate,"Rules suspended-Regular order of business",21,10,0,0,31
1732183,1293319,2023-04-04,Senate,"Read 2nd time & passed to engrossment",21,10,0,0,31
1732183,1294625,2023-04-05,Senate,"Rules suspended-Regular order of business",21,10,0,0,31
1732183,1294626,2023-04-05,Senate,"Read 3rd time",20,11,0,0,31
1732183,1297276,2023-04-05,Senate,"Read 3rd time",21,10,0,0,31
1732185,1320746,2023-05-09,House,"Read 3rd time RV#1308",142,0,2,6,150
1732187,1311537,2023-04-26,Senate,"Three day rule suspended",29,2,0,0,31
1732187,1311538,2023-04-26,Senate,"Read 3rd time",29,2,0,0,31
1732215,1317018,2023-05-02,Senate,"Three day rule suspended",29,2,0,0,31
1732215,1317019,2023-05-02,Senate,"Read 3rd time",29,2,0,0,31
1732231,1317246,2023-05-02,House,"Read 2nd time RV#891",138,4,2,6,150
1732231,1317512,2023-05-03,House,"Read 3rd time RV#934",147,0,1,2,150
1732232,1311956,2023-04-26,Senate,"Rules suspended-Regular order of business",20,11,0,0,31
1732232,1311957,2023-04-26,Senate,"Read 2nd time & passed to engrossment",20,11,0,0,31
1732232,1315253,2023-04-27,Senate,"Rules suspended-Regular order of business",21,10,0,0,31
1732232,1315254,2023-04-27,Senate,"Vote recorded in Journal",21,10,0,0,31
1732232,1318360,2023-05-04,House,"Read 2nd time RV#1047",86,50,1,13,150
1732232,1319253,2023-05-05,House,"Read 3rd time RV#1142",91,53,2,4,150
1732233,1316673,2023-05-02,House,"Read 3rd time RV#791",144,0,3,3,150
1732248,1306819,2023-04-20,Senate,"Three day rule suspended",31,0,0,0,31
1732248,1306820,2023-04-20,Senate,"Read 3rd time",31,0,0,0,31
1732248,1319485,2023-05-05,House,"Read 3rd time RV#1143",124,18,2,6,150
1732248,1323655,2023-05-11,Senate,"Senate concurs in House amendment(s)",31,0,0,0,31
1732248,1324212,2023-05-11,Senate,"Senate concurs in House amendment(s)",25,5,0,1,31
1732257,1323093,2023-05-10,House,"Read 2nd time RV#1480",116,30,2,1,149
1732257,1323705,2023-05-11,House,"Read 3rd time RV#1532",118,20,2,9,149
1732261,1317509,2023-05-03,House,"Read 2nd time RV#981",82,60,2,6,150
1732261,1318516,2023-05-04,House,"Read 3rd time RV#1023",78,64,2,6,150
1732265,1314340,2023-04-28,House,"Read 3rd time RV#681",144,0,2,4,150
1732275,1321364,2023-05-09,House,"Read 3rd time RV#1308",142,0,2,6,150
1732275,1334571,2023-05-26,House,"House concurs in Senate amendment(s) RV#2158",137,1,2,9,149
1732275,1334717,2023-05-24,Senate,"Three day rule suspended",31,0,0,0,31
1732275,1334718,2023-05-24,Senate,"Read 3rd time",31,0,0,0,31
1732282,1313234,2023-04-27,Senate,"Three day rule suspended",31,0,0,0,31
1732282,1313235,2023-04-27,Senate,"Read 3rd time",31,0,0,0,31
1732282,1329114,2023-05-19,House,"Read 3rd time RV#1845",143,0,2,4,149
1732296,1324137,2023-05-12,House,"Read 3rd time RV#1653",90,50,2,7,149
1732307,1309417,2023-04-25,House,"Read 3rd time RV#451",140,3,1,6,150
1732307,1323883,2023-05-11,Senate,"Three day rule suspended",31,0,0,0,31
1732307,1323884,2023-05-11,Senate,"Read 3rd time",31,0,0,0,31
1732307,1324903,2023-05-15,House,"House concurs in Senate amendment(s) RV#1707",131,12,1,5,149
1732317,1307017,2023-04-20,Senate,"Rules suspended-Regular order of business",19,10,0,2,31
1732317,1307018,2023-04-20,Senate,"Vote recorded in Journal",19,10,0,2,31
1732317,1307366,2023-04-20,Senate,"Rules suspended-Regular order of business",19,10,0,2,31
1732317,1307367,2023-04-20,Senate,"Read 3rd time",19,10,0,2,31
1732318,1320883,2023-05-09,House,"Read 3rd time RV#1308",142,0,2,6,150
1732318,1335084,2023-05-24,Senate,"Three day rule suspended",31,0,0,0,31
1732318,1335085,2023-05-24,Senate,"Read 3rd time",31,0,0,0,31
1732325,1310545,2023-04-25,Senate,"Three day rule suspended",26,4,0,1,31
1732325,1310546,2023-04-25,Senate,"Read 3rd time",26,4,0,1,31
1732334,1324291,2023-05-12,House,"Amended RV#1658",140,1,3,5,149
1732347,1319436,2023-05-05,House,"Read 3rd time RV#1124",128,15,1,6,150
1732359,1319340,2023-05-05,House,"Read 3rd time RV#1090",127,17,2,4,150
1732369,1319426,2023-05-05,House,"Read 2nd time RV#1168",99,40,1,10,150
1732369,1319610,2023-05-06,House,"Read 3rd time RV#1212",97,34,1,18,150
1732376,1290370,2023-03-30,Senate,"Rules suspended-Regular order of business",20,11,0,0,31
1732376,1290371,2023-03-30,Senate,"Read 2nd time & passed to engrossment",20,11,0,0,31
1732376,1291821,2023-04-03,Senate,"Rules suspended-Regular order of business",20,10,0,1,31
1732376,1291822,2023-04-03,Senate,"Read 3rd time",20,10,0,1,31
1732376,1330001,2023-05-22,House,"Point of order sustained (amendment) RV#1941",86,53,1,9,149
1732376,1330355,2023-05-23,House,"Read 3rd time RV#1975",87,60,1,1,149
1732376,1334622,2023-05-28,House,"House adopts conference committee report RV#2206",90,53,2,4,149
1732376,1343366,2023-05-28,Senate,"Senate adopts conference committee report",20,11,0,0,31
1732378,1314130,2023-04-28,House,"Read 3rd time RV#681",144,0,2,4,150
1732378,1329507,2023-05-18,Senate,"Three day rule suspended",31,0,0,0,31
1732378,1329508,2023-05-18,Senate,"Read 3rd time",31,0,0,0,31
1732391,1314405,2023-04-28,House,"Read 3rd time RV#681",144,0,2,4,150
1732397,1297420,2023-04-06,Senate,"Rules suspended-Intent Calendar",26,5,0,0,31
1732397,1297421,2023-04-06,Senate,"Read 2nd time & passed to engrossment",24,7,0,0,31
1732397,1297422,2023-04-06,Senate,"Three day rule suspended",26,5,0,0,31
1732397,1297423,2023-04-06,Senate,"Read 3rd time",24,7,0,0,31
1732407,1326608,2023-05-17,Senate,"Three day rule suspended",31,0,0,0,31
1732407,1326609,2023-05-17,Senate,"Read 3rd time",31,0,0,0,31
1732410,1319549,2023-05-06,House,"Read 3rd time RV#1176",134,0,2,14,150
1732421,1323969,2023-05-11,House,"Failed to pass to engrossment RV#1559",60,74,1,14,149
1732431,1323962,2023-05-11,House,"Read 2nd time RV#1575",104,27,1,17,149
1732431,1324140,2023-05-12,House,"Read 3rd time RV#1650",97,43,2,7,149
1732432,1293560,2023-04-04,Senate,"Three day rule suspended",29,2,0,0,31
1732432,1293561,2023-04-04,Senate,"Read 3rd time",29,2,0,0,31
1732432,1329179,2023-05-19,House,"Read 3rd time RV#1845",143,0,2,4,149
1732432,1339330,2023-05-26,Senate,"Senate concurs in House amendment(s)",31,0,0,0,31
1732433,1294671,2023-04-05,Senate,"Rules suspended-Intent Calendar",25,6,0,0,31
1732433,1294672,2023-04-05,Senate,"Vote recorded in Journal",22,9,0,0,31
1732433,1294673,2023-04-05,Senate,"Three day rule suspended",25,6,0,0,31
1732433,1294674,2023-04-05,Senate,"Read 3rd time",22,9,0,0,31
1732433,1297222,2023-04-05,Senate,"Rules suspended-Intent Calendar",25,6,0,0,31
1732433,1297223,2023-04-05,Senate,"Three day rule suspended",22,9,0,0,31
1732434,1319668,2023-05-06,House,"Read 3rd time RV#1176",134,0,2,14,150
1732434,1334856,2023-05-24,Senate,"Three day rule suspended",31,0,0,0,31
1732434,1334857,2023-05-24,Senate,"Read 3rd time",31,0,0,0,31
1732454,1322977,2023-05-10,House,"Read 3rd time RV#1430",146,0,1,2,149
1732454,1332225,2023-05-22,Senate,"Three day rule suspended",31,0,0,0,31
1732454,1332226,2023-05-22,Senate,"Read 3rd time",31,0,0,0,31
1732454,1333141,2023-05-25,House,"House concurs in Senate amendment(s) RV#2105",139,0,1,9,149
1732456,1320739,2023-05-09,House,"Read 3rd time RV#1308",142,0,2,6,150
1732463,1306821,2023-04-20,Senate,"Three day rule suspended",31,0,0,0,31
1732463,1306822,2023-04-20,Senate,"Read 3rd time",31,0,0,0,31
1732463,1326379,2023-05-17,House,"Read 3rd time RV#1767",142,3,1,3,149
1732463,1329823,2023-05-19,Senate,"Senate concurs in House amendment(s)",31,0,0,0,31
1732465,1306295,2023-04-20,House,"Read 3rd time RV#345",146,0,2,2,150
1732465,1326669,2023-05-17,Senate,"Three day rule suspended",31,0,0,0,31
1732465,1326670,2023-05-17,Senate,"Read 3rd time",31,0,0,0,31
1732469,1324348,2023-05-12,House,"Read 3rd time RV#1659",75,61,4,9,149
1732477,1316244,2023-05-02,House,"Read 3rd time RV#791",144,0,3,3,150
1732477,1327864,2023-05-17,Senate,"Three day rule suspended",31,0,0,0,31
1732477,1327865,2023-05-17,Senate,"Read 3rd time",31,0,0,0,31
1732477,1329249,2023-05-19,House,"House concurs in Senate amendment(s) RV#1892",142,0,2,5,149
1732478,1319600,2023-05-06,House,"Read 3rd time RV#1176",134,0,2,14,150
1732481,1298714,2023-04-12,Senate,"Three day rule suspended",31,0,0,0,31
1732481,1298715,2023-04-12,Senate,"Read 3rd time",31,0,0,0,31
1732481,1329105,2023-05-19,House,"Read 3rd time RV#1845",143,0,2,4,149
1732486,1306920,2023-04-20,Senate,"Three day rule suspended",31,0,0,0,31
1732486,1306921,2023-04-20,Senate,"Read 3rd time",31,0,0,0,31
1732486,1320743,2023-05-09,House,"Read 3rd time RV#1308",142,0,2,6,150
1732488,1300657,2023-04-13,Senate,"Three day rule suspended",31,0,0,0,31
1732488,1300658,2023-04-13,Senate,"Read 3rd time",31,0,0,0,31
1732488,1331453,2023-05-23,House,"Read 3rd time RV#2011",143,0,2,4,149
1732488,1339519,2023-05-26,Senate,"Senate concurs in House amendment(s)",31,0,0,0,31
1732488,1351536,2023-04-13,Senate,"Amendment fails of adoption",31,0,0,0,31
1732490,1317114,2023-05-02,House,"Read 3rd time RV#791",144,0,3,3,150
1732490,1334887,2023-05-24,Senate,"Three day rule suspended",31,0,0,0,31
1732490,1334888,2023-05-24,Senate,"Read 3rd time",31,0,0,0,31
1732493,1313980,2023-04-28,House,"Read 3rd time RV#681",144,0,2,4,150
1732495,1302693,2023-04-17,Senate,"Three day rule suspended",31,0,0,0,31
1732495,1302694,2023-04-17,Senate,"Read 3rd time",31,0,0,0,31
1732495,1313712,2023-04-27,House,"Read 2nd time RV#661",131,8,3,8,150
1732495,1314094,2023-04-28,House,"Read 3rd time RV#732",126,20,1,3,150
1732506,1322795,2023-05-10,Senate,Adopted,31,0,0,0,31
1732506,1323466,2023-05-10,Senate,Adopted,31,0,0,0,31
1732507,1311596,2023-04-26,Senate,"Rules suspended-Regular order of business",27,4,0,0,31
1732507,1311597,2023-04-26,Senate,"Read 2nd time & passed to engrossment",27,4,0,0,31
1732507,1311598,2023-04-26,Senate,"Three day rule suspended",27,4,0,0,31
1732507,1311599,2023-04-26,Senate,"Read 3rd time",19,12,0,0,31
1732509,1309217,2023-04-24,Senate,"Three day rule suspended",0,1,0,1,2
1732509,1309218,2023-04-24,Senate,"Read 3rd time",0,1,0,1,2
1732509,1309448,2023-04-24,Senate,"Three day rule suspended",0,1,0,1,2
1732509,1309449,2023-04-24,Senate,"Read 3rd time",0,1,0,1,2
1732509,1318587,2023-05-04,House,"Read 3rd time RV#992",144,0,1,5,150
1732525,1317780,2023-05-03,Senate,"Three day rule suspended",31,0,0,0,31
1732525,1317781,2023-05-03,Senate,"Read 3rd time",31,0,0,0,31
1732527,1315356,2023-04-27,Senate,"Three day rule suspended",27,4,0,0,31
1732527,1315357,2023-04-27,Senate,"Read 3rd time",20,11,0,0,31
1732527,1316607,2023-04-27,Senate,"Three day rule suspended",27,4,0,0,31
1732527,1316608,2023-04-27,Senate,"Read 3rd time",20,11,0,0,31
1732527,1331834,2023-05-24,House,"Read 3rd time RV#2039",138,0,1,10,149
1732528,1316223,2023-05-02,House,"Read 3rd time RV#791",144,0,3,3,150
1732550,1320865,2023-05-09,House,"Read 3rd time RV#1308",142,0,2,6,150
1732558,1316488,2023-05-02,House,"Read 3rd time RV#791",144,0,3,3,150
1732566,1321425,2023-05-09,House,"Read 3rd time RV#1366",130,0,2,17,149
1732567,1316593,2023-05-02,House,"Read 3rd time RV#791",144,0,3,3,150
1732569,1324362,2023-05-12,House,"Read 3rd time RV#1657",141,1,2,5,149
1732572,1313243,2023-04-27,Senate,"Three day rule suspended",31,0,0,0,31
1732572,1313244,2023-04-27,Senate,"Read 3rd time",31,0,0,0,31
1732585,1313312,2023-04-27,Senate,"Three day rule suspended",31,0,0,0,31
1732585,1313313,2023-04-27,Senate,"Read 3rd time",31,0,0,0,31
1732585,1319845,2023-05-06,House,"Read 3rd time RV#1176",134,0,2,14,150
1732596,1319023,2023-05-04,House,"Read 2nd time RV#1059",109,29,1,11,150
1732596,1319421,2023-05-05,House,"Read 3rd time RV#1094",112,24,1,13,150
1732596,1334140,2023-05-23,Senate,"Three day rule suspended",0,1,0,0,1
1732596,1334141,2023-05-23,Senate,"Read 3rd time",0,1,0,0,1
1732596,1334683,2023-05-28,House,"House adopts conference committee report RV#2228",105,35,2,7,149
1732596,1343374,2023-05-28,Senate,"Senate adopts conference committee report",0,1,0,0,1
1732598,1311980,2023-04-26,Senate,"Three day rule suspended",31,0,0,0,31
1732598,1311981,2023-04-26,Senate,"Read 3rd time",31,0,0,0,31
1732598,1324629,2023-05-15,House,"Read 2nd time RV#1696",112,32,1,4,149
1732598,1325812,2023-05-16,House,"Read 3rd time RV#1728",130,11,1,7,149
1732615,1311494,2023-04-26,Senate,"Rules suspended-Regular order of business",19,12,0,0,31
1732615,1311495,2023-04-26,Senate,"Read 2nd time & passed to engrossment",19,12,0,0,31
1732615,1315189,2023-04-27,Senate,"Rules suspended-Regular order of business",19,12,0,0,31
1732615,1315190,2023-04-27,Senate,"Read 3rd time",19,12,0,0,31
1732620,1316177,2023-05-02,House,"Read 3rd time RV#791",144,0,3,3,150
1732622,1317268,2023-05-02,Senate,"Rules suspended-Regular order of business",26,5,0,0,31
1732622,1317269,2023-05-02,Senate,"Read 2nd time & passed to engrossment",26,5,0,0,31
1732622,1317270,2023-05-02,Senate,"Three day rule suspended",26,5,0,0,31
1732622,1317271,2023-05-02,Senate,"Read 3rd time",18,13,0,0,31
1732622,1330016,2023-05-22,House,"Point of order withdrawn RV#1965",99,46,1,3,149
1732622,1331565,2023-05-23,House,"Read 3rd time RV#2000",98,41,2,8,149
1732622,1336631,2023-05-25,Senate,"Senate concurs in House amendment(s)",26,5,0,0,31
1732624,1324393,2023-05-12,House,"Read 3rd time RV#1580",140,0,2,7,149
1732628,1312464,2023-04-27,Senate,"Three day rule suspended",31,0,0,0,31
1732628,1312465,2023-04-27,Senate,"Read 3rd time",31,0,0,0,31
1732628,1331715,2023-05-24,House,"Read 3rd time RV#2039",138,0,1,10,149
1732628,1340802,2023-05-27,Senate,"Senate concurs in House amendment(s)",0,1,0,0,1
1732629,1316780,2023-05-02,House,"Read 3rd time RV#791",144,0,3,3,150
1732630,1319642,2023-05-06,House,"Adopted RV#1171",138,1,2,9,150
1732632,1306952,2023-04-20,Senate,"Three day rule suspended",31,0,0,0,31
1732632,1306953,2023-04-20,Senate,"Read 3rd time",31,0,0,0,31
1732632,1321216,2023-05-09,House,"Read 3rd time RV#1371",142,1,2,4,149
1732633,1320274,2023-05-08,House,"Read 2nd time RV#1295",97,40,1,12,150
1732633,1321397,2023-05-09,House,"Read 3rd time RV#1361",103,34,3,9,149
1732634,1317502,2023-05-03,House,"Amendment withdrawn RV#970",105,32,2,11,150
1732634,1318483,2023-05-04,House,"Point of order sustained (amendment) RV#1009",120,22,2,6,150
1732637,1319359,2023-05-05,House,"Read 3rd time RV#1093",86,59,1,4,150
1732639,1316396,2023-05-02,House,"Read 3rd time RV#791",144,0,3,3,150
1732639,1327828,2023-05-17,Senate,"Three day rule suspended",31,0,0,0,31
1732639,1327829,2023-05-17,Senate,"Read 3rd time",31,0,0,0,31
1732639,1329201,2023-05-19,House,"House concurs in Senate amendment(s) RV#1888",139,0,2,8,149
1732641,1307061,2023-04-20,Senate,"Three day rule suspended",31,0,0,0,31
1732641,1307062,2023-04-20,Senate,"Read 3rd time",31,0,0,0,31
1732644,1319605,2023-05-06,House,"Read 3rd time RV#1176",134,0,2,14,150
1732653,1318142,2023-05-03,Senate,"Three day rule suspended",31,0,0,0,31
1732653,1318143,2023-05-03,Senate,"Read 3rd time",31,0,0,0,31
1732677,1307213,2023-04-20,Senate,"Three day rule suspended",31,0,0,0,31
1732677,1307214,2023-04-20,Senate,"Read 3rd time",31,0,0,0,31
1732677,1326067,2023-05-16,House,"Read 2nd time RV#1745",122,15,1,11,149
1732677,1326215,2023-05-17,House,"Read 3rd time RV#1763",115,29,1,4,149
1732680,1324101,2023-05-12,House,"Read 3rd time RV#1580",140,0,2,7,149
1732683,1319543,2023-05-06,House,"Read 3rd time RV#1176",134,0,2,14,150
1732686,1317101,2023-05-02,Senate,"Three day rule suspended",0,1,0,0,1
1732686,1317102,2023-05-02,Senate,"Read 3rd time",0,1,0,0,1
1732686,1317409,2023-05-02,Senate,"Three day rule suspended",0,1,0,0,1
1732686,1317410,2023-05-02,Senate,"Read 3rd time",0,1,0,0,1
1732686,1331804,2023-05-24,House,"Read 3rd time RV#2039",138,0,1,10,149
1732689,1294575,2023-04-05,Senate,"Three day rule suspended",0,1,0,0,1
1732689,1294576,2023-04-05,Senate,"Read 3rd time",0,1,0,0,1
1732689,1297231,2023-04-05,Senate,"Three day rule suspended",0,1,0,0,1
1732689,1297232,2023-04-05,Senate,"Read 3rd time",0,1,0,0,1
1732690,1320813,2023-05-09,House,"Read 3rd time RV#1308",142,0,2,6,150
1732690,1334652,2023-05-24,Senate,"Rules suspended-Regular order of business",25,6,0,0,31
1732690,1334653,2023-05-24,Senate,"Laid out as postponed business",24,7,0,0,31
1732690,1334654,2023-05-24,Senate,"Three day rule suspended",31,0,0,0,31
1732690,1334655,2023-05-24,Senate,"Read 3rd time",20,10,0,1,31
1732691,1300876,2023-04-13,Senate,"Rules suspended-Regular order of business",18,12,0,1,31
1732691,1300877,2023-04-13,Senate,"Read 2nd time & passed to engrossment",18,12,0,1,31
1732691,1300878,2023-04-13,Senate,"Vote recorded in Journal",18,12,0,1,31
1732691,1300879,2023-04-13,Senate,"Rules suspended-Regular order of business",18,12,0,1,31
1732691,1300880,2023-04-13,Senate,"Read 3rd time",18,12,0,1,31
1732696,1313578,2023-04-27,Senate,"Three day rule suspended",31,0,0,0,31
1732696,1313579,2023-04-27,Senate,"Read 3rd time",31,0,0,0,31
1732696,1319252,2023-05-05,House,"Read 3rd time RV#1140",144,0,2,4,150
1732711,1311395,2023-04-26,Senate,"Rules suspended-Regular order of business",20,11,0,0,31
1732711,1311396,2023-04-26,Senate,"Vote recorded in Journal",20,11,0,0,31
1732711,1315359,2023-04-27,Senate,"Rules suspended-Regular order of business",20,11,0,0,31
1732711,1315360,2023-04-27,Senate,"Read 3rd time",20,11,0,0,31
1732714,1316496,2023-05-02,House,"Amended RV#883",126,18,1,5,150
1732714,1317649,2023-05-03,House,"Read 3rd time RV#914",139,6,1,4,150
1732714,1324546,2023-05-12,Senate,"Rules suspended-Regular order of business",21,9,0,1,31
1732714,1324547,2023-05-12,Senate,"Amendment fails of adoption",11,19,0,1,31
1732714,1324548,2023-05-12,Senate,"Rules suspended-Regular order of business",22,8,0,1,31
1732714,1324549,2023-05-12,Senate,"Read 3rd time",22,8,0,1,31
1732714,1326567,2023-05-17,House,"House concurs in Senate amendment(s) RV#1802",105,39,1,4,149
1732715,1293013,2023-04-04,Senate,"Rules suspended-Regular order of business",21,10,0,0,31
1732715,1293014,2023-04-04,Senate,"Read 2nd time & passed to engrossment",31,0,0,0,31
1732715,1294343,2023-04-05,Senate,"Rules suspended-Regular order of business",20,11,0,0,31
1732715,1294344,2023-04-05,Senate,"Read 3rd time",20,11,0,0,31
1732715,1297245,2023-04-05,Senate,"Rules suspended-Regular order of business",20,11,0,0,31
1732715,1297246,2023-04-05,Senate,"Read 3rd time",20,11,0,0,31
1733011,1306662,2023-04-20,Senate,"Three day rule suspended",31,0,0,0,31
1733011,1306663,2023-04-20,Senate,"Read 3rd time",31,0,0,0,31
1733011,1316079,2023-05-02,House,"Read 3rd time RV#791",144,0,3,3,150
1733014,1316913,2023-05-02,House,"Read 3rd time RV#791",144,0,3,3,150
1733014,1331202,2023-05-21,Senate,"Three day rule suspended",31,0,0,0,31
1733014,1331203,2023-05-21,Senate,"Read 3rd time",31,0,0,0,31
1733027,1321128,2023-05-09,House,"Read 3rd time RV#1308",142,0,2,6,150
1733033,1312315,2023-04-27,House,"Read 3rd time RV#641",90,59,1,0,150
1733036,1316091,2023-05-02,House,"Read 3rd time RV#802",141,4,1,4,150
1733036,1334037,2023-05-23,Senate,"Three day rule suspended",0,1,0,0,1
1733036,1334038,2023-05-23,Senate,"Read 3rd time",0,1,0,0,1
